1	48271
48271	182605794
182605794	1291394886
1291394886	1914720637
1914720637	2078669041
2078669041	407355683
407355683	1105902161
1105902161	854716505
854716505	564586691
564586691	1596680831
1596680831	192302371
192302371	1203428207
1203428207	1250328747
1250328747	1738531149
1738531149	1271135913
1271135913	1098894339
1098894339	1882556969
1882556969	2136927794
2136927794	1559527823
1559527823	2075782095
2075782095	638022372
638022372	914937185
914937185	1931656580
1931656580	1402304087
1402304087	1936030137
1936030137	2064876628
2064876628	353718330
353718330	1842513780
1842513780	1947433875
1947433875	631416347
631416347	2010567813
2010567813	890442452
890442452	662405787
662405787	1105724094
1105724094	849178936
849178936	1696049367
1696049367	1479919876
1479919876	1168816941
1168816941	1272185027
1272185027	201068705
201068705	1308858262
1308858262	928270262
928270262	1287522347
1287522347	1814467857
1814467857	1057382352
1057382352	1659675143
1659675143	153892771
153892771	412013968
412013968	480194461
480194461	1675824860
1675824860	180318217
180318217	389431516
389431516	1324346645
1324346645	1243696899
1243696899	1587659744
1587659744	674592135
674592135	942409124
942409124	884730203
884730203	1951824771
1951824771	2130959757
2130959757	1239222494
1239222494	352020689
352020689	1500063655
1500063655	719080959
719080959	978785428
978785428	163677341
163677341	276590098
276590098	374787159
374787159	948709761
948709761	80100956
80100956	1082682476
1082682476	1003765604
1003765604	1243427070
1243427070	1447645967
1447645967	200599677
200599677	143244144
143244144	1788215331
1788215331	837051536
837051536	409875951
409875951	355190910
355190910	2058462609
2058462609	2127735996
2127735996	243877847
243877847	1869683330
1869683330	1336273608
1336273608	1444510476
1444510476	1318652553
1318652553	1262088783
1262088783	324062450
324062450	547639202
547639202	1715708819
1715708819	1273555394
1273555394	1925544752
1925544752	583514338
583514338	425095546
425095546	580853881
580853881	851194519
851194519	206008598
206008598	1391748448
1391748448	1358404307
1358404307	268625699
268625699	324855843
324855843	190807059
190807059	2037666653
2037666653	1161007069
1161007069	91491940
91491940	1181057508
1181057508	1578591759
1578591759	1040552188
1040552188	999647265
999647265	15580725
15580725	477900025
477900025	442770701
442770701	1227253027
1227253027	246980175
246980175	1298302928
1298302928	365367087
365367087	1498947413
1498947413	524054552
524054552	1427401579
1427401579	88805914
88805914	372915282
372915282	785648268
785648268	1613822255
1613822255	844776180
844776180	1771495544
1771495544	1210064531
1210064531	1617261148
1617261148	1487339364
1487339364	685153140
685153140	1779057140
1779057140	1143645057
1143645057	1675916665
1675916665	316870078
316870078	1257001204
1257001204	1702155946
1702155946	2045335146
2045335146	1959645388
1959645388	1682841092
1682841092	1705920510
1705920510	1228493995
1228493995	20204387
20204387	328389139
328389139	1095330162
1095330162	1634860762
1634860762	634782546
634782546	1291602570
1291602570	1202416766
1202416766	1819184117
1819184117	1082702230
1082702230	1957310938
1957310938	665754786
665754786	1703981298
1703981298	2110072011
2110072011	136665771
136665771	2071152004
2071152004	477198999
477198999	963283007
963283007	1318106053
1318106053	651791047
651791047	1970201187
1970201187	120706635
120706635	506843774
506843774	1722108130
1722108130	937051507
937051507	2112721283
2112721283	1318139310
1318139310	109656047
109656047	1807338529
1807338529	514973984
514973984	1185967639
1185967639	224840443
224840443	2038155762
2038155762	1148467491
1148467491	383910756
383910756	1119712913
1119712913	1793595727
1793595727	708625565
708625565	945118699
945118699	682122561
682122561	1518866227
1518866227	2099934937
2099934937	436238233
436238233	1578586308
1578586308	777426967
